Run,Size,Time_insert (nanoseconds),Time_getMax (nanoseconds),Time_deleteMax (nanoseconds) 
2893,7126368,123000200,1721300,2634000
2894,8340268,142779700,1986400,2966700
2895,4184928,70523700,983700,1472600
2896,505440,8668700,102600,142400
2897,5649062,98270500,1362200,2003400
2898,469367,7921400,61900,127600
2899,1528268,25735100,257600,449500
2900,8193823,140394800,1943700,2920600
2901,36490,612700,5000,9800
2902,2161106,36473400,443200,661400
2903,9272937,164723900,2242500,3455700
2904,2450619,41424100,543900,811600
2905,1229173,20656000,178900,323800
2906,7570685,127925600,1810600,2677100
2907,9732991,168876900,2287400,3456600
2908,3049702,52057700,701800,1032500
2909,9235691,156940000,2611100,3267600
2910,6280928,106790600,1473700,2219300
2911,6191743,105150200,1501000,2189500
2912,8652569,146756900,2054100,3072600
2913,7248505,125533100,1778900,2618900
2914,6468533,109216600,1748400,2313900
2915,2041384,37372700,517300,677700
2916,6015522,101596900,1590500,2131900
2917,4661709,78793400,1295100,1654600
2918,4565598,79107500,1107400,1879200
2919,9532743,161257400,2275200,3384600
2920,9436199,163309900,2249300,3426900
2921,3857126,66414000,909000,1363700
2922,5725302,98609700,1365500,2029200
2923,4153905,70039800,990600,1455500
2924,8244549,141298100,1949000,2967000
2925,2238227,37730700,503000,727600
2926,4473629,81199800,1104500,1570100
2927,7494623,127672400,1841000,2676700
2928,7244747,122671100,1742600,2652300
2929,8054931,135985700,1913700,2873200
2930,4041518,68078200,952000,1419900
2931,9495280,161348500,2296600,3523200
2932,440280,7406300,58400,126100
2933,2690122,45315400,626400,884300
2934,1174761,20689000,204500,348900
2935,5631850,95903700,1364400,1985600
2936,8740086,148867800,2072200,3096400
2937,6372289,109321100,1527100,2349300
2938,1665722,28172000,339600,493000
2939,9075678,156220900,2296400,3410400
2940,8315184,141102100,1988800,2939200
2941,3903923,65696500,916900,1356300
2942,5219861,89213200,1255000,1837200
2943,7175020,125491500,1698100,2582200
2944,1601283,27061900,275500,441700
2945,8437348,144586300,2031700,3110700
2946,8654190,149439700,2072200,3189700
2947,1645946,28387400,327200,495100
2948,322839,5423900,42300,86700
2949,2837435,49191500,718300,994900
2950,6006544,102047400,1441500,2114300
2951,7305554,123373400,1724800,2702400
2952,8174136,142544300,1968200,2999900
2953,6939875,120576900,1668700,2528800
2954,4918344,84457100,1202300,1805200
2955,3476645,60206900,911700,1224100
2956,1785876,30134000,318200,506100
2957,571418,9654400,78600,150200
2958,3830428,68041300,934900,1340200
2959,9908826,168521700,2338400,3511500
2960,3355663,58764600,841800,1174700
2961,1769427,30555600,348600,536500
2962,947840,16035400,146200,246000
2963,9252410,158098600,2372800,3548600
2964,3121128,55284300,762000,1085200
2965,5063743,85528500,1231100,1798800
2966,1433093,24903000,358700,477900
2967,530614,8965500,74500,175500
2968,8584940,150231700,2047900,3041100
2969,8168296,143347100,1968400,3006300
2970,2131406,36000500,392700,631800
2971,9271380,157996400,2233100,3430900
2972,3231688,54609500,744600,1110200
2973,6074963,104665900,1447400,2147000
2974,1291955,21731200,188500,350800
2975,2491536,41952900,532100,767200
2976,4517631,77106300,1090300,1599100
2977,7989794,137707800,1937800,2833400
2978,7656130,133063700,1899900,2706000
2979,307008,5206800,41200,80900
2980,1330058,22440600,216000,363500
2981,6199657,107075700,1482000,2187400
2982,6220821,106812900,1476200,2248600
2983,5711325,100776500,1394100,2095400
2984,6470163,112334500,1536800,2396300
2985,2896399,50190700,705500,979700
2986,2970772,50388600,705300,1028600
2987,6600992,113396700,1809200,2342500
2988,600566,10473000,153900,201900
2989,8202681,141950400,2005900,2955400
2990,1189389,20136200,196700,328500
2991,2985451,50417500,706400,996800
2992,7932678,134620500,1877400,2809900
2993,1019798,17191400,156900,266300
2994,4199531,72247400,1149000,1615000
2995,9996577,175180900,2422300,3728100
2996,5484369,92860300,1292900,1932600
2997,8773039,149449800,2066700,3103400
2998,7479479,129843700,1867600,2742200
2999,2626372,46100600,755000,903600
3000,6509633,111306800,1588900,2345800
3001,1925719,32583300,353100,594800
3002,3521380,61542100,952300,1316400
3003,1183914,19988800,180700,311700
3004,4021951,68597100,1081400,1424700
3005,7097059,119840700,1694000,2512800
3006,4427103,75092200,1053500,1631100
3007,9552652,163066100,2291500,3370000
3008,7919223,137216100,1881900,2877300
3009,3574766,60492800,887700,1398100
3010,1562452,26425400,244800,412200
3011,8972190,153152600,2113100,3217800
3012,3369060,56859800,810000,1183000
3013,6289611,108423400,1522900,2207200
3014,6416532,108500000,1551100,2388900
3015,2257111,39035500,536900,738000
3016,7898299,136927300,1937500,2791500
3017,4431610,77758700,1068200,1562700
3018,6071719,102506400,1459300,2173100
3019,5099149,89185400,1591200,1921600
3020,76495,1285000,10200,20000
3021,8876719,153845400,2109600,3133600
3022,1006494,18191300,200500,306400
3023,9533714,163168100,2254000,3370000
3024,4214607,76091400,1295100,1850100
3025,2110394,39026700,563800,738500
3026,5156236,86966700,1379900,1827300
3027,3442436,60010000,818200,1193000
3028,7656641,130538800,1822100,2751400
3029,6862737,117909500,1692100,2582400
3030,2001739,33796600,346900,569000
3031,5466421,93992900,1315000,1933000
3032,9754869,167653100,2309100,3472900
3033,2507419,42433200,580900,847200
3034,8184054,144270000,2272800,3178800
3035,2481227,41825300,545500,794100
3036,2452917,41474400,743100,951000
3037,5122534,89020800,1219300,1834400
3038,1502644,25531500,285900,441100
3039,1346339,22914400,251200,399200
3040,1137438,19264100,207400,331900
3041,3099907,52322600,745200,1064000
3042,8091135,139114500,1892900,2837900
3043,4849356,85522900,1185600,1794000
3044,7895159,146321400,1919500,2914400
3045,1902292,32487700,362700,555400
3046,1881089,33807000,423000,687400
3047,6108442,104516900,1535600,2341700
3048,1223665,21596200,294000,402800
3049,6930580,122261100,1783400,2591700
3050,1743044,30072400,748700,637400
3051,4622691,81476200,1201600,1761200
3052,5182505,88949700,1224100,1841500
3053,430225,7279600,72500,130900
3054,890066,15501800,177300,269500
3055,1688449,28665600,337500,505600
3056,3369047,57348900,815800,1209900
3057,362234,6421300,75100,111200
3058,6321950,107726800,1646200,2253600
3059,5512938,93006500,1503900,2022200
3060,9850313,169166700,2336600,3497300
3061,6153861,112327900,1489100,2295000
3062,5678311,100757200,1387600,2209000
3063,9301730,163255700,2354200,3287700
3064,6465578,112756600,1563400,2433800
3065,8368194,145343500,1980900,3008100
3066,2035366,35871600,506100,723300
3067,7974815,140679700,1911200,2921700
3068,5473489,96713100,1398600,2003800
3069,3124366,54123600,736300,1056300
3070,496340,8553900,93300,138100
3071,1927040,34048300,485500,669300
3072,6892888,126439400,1716800,2621500
3073,2777319,47761000,659000,959700
3074,2803146,49024700,695100,1071300
3075,2693632,46044700,651300,942800
3076,8384324,143716200,1990300,3111500
3077,5896288,106141600,1443100,2170000
3078,6662226,117638100,1675900,2488900
3079,7943334,137522000,1929100,3193300
3080,6338219,110829300,1640900,2392000
3081,5389951,92695700,1289000,1918900
3082,9501494,167432700,2280100,3394800
3083,3320068,58533800,832200,1207200
3084,7218209,128679900,1819200,2768400
3085,2947144,50586700,808700,1062100
3086,4783444,84259200,1160400,1693900
3087,292974,5156800,42400,80300
3088,2875912,50712800,711900,1114200
3089,754495,13299900,165700,229000
3090,260641,4555600,43600,71700
3091,821299,13961300,201700,251700
3092,1337342,23033900,325600,450200
3093,4595522,78799200,1441400,1808200
3094,844738,14341900,201200,266400
3095,5111852,89426900,1702700,1987400
3096,8325255,143076900,1959100,2954300
3097,9237472,162693000,2246600,3512600
3098,1325933,23409400,327700,441600
3099,3668894,63738100,901000,1328100
3100,5468396,92556700,1344600,1977900
3101,9320689,158979900,2410100,3423400
3102,2796412,49528100,690800,996300
3103,789350,13312100,118200,206300
3104,1874068,32324300,418300,599200
3105,8301271,145384700,1969100,3020200
3106,1361921,23992600,331400,446700
3107,7421862,131627500,1893100,2788600
3108,8214695,151682600,1981300,3027500
3109,5122859,89476500,1404300,1799400
3110,3700929,65194500,938400,1305500
3111,4650768,79530600,1135000,1700500
3112,4108727,70744900,1089100,1684400
3113,2726602,49659700,690700,989600
3114,1722593,29154800,379200,540500
3115,3515256,60497900,857100,1238000
3116,9250438,160084100,2199900,3308300
3117,724319,12285900,128800,197300
3118,3964666,67906100,949800,1389600
3119,3019716,51867700,699100,1036000
3120,6811960,115696300,1617100,2539400
3121,2994115,52729000,728600,1071100
3122,1555,26000,300,600
3123,5779949,98345000,1477000,2031300
3124,2820548,49843500,720900,1032400
3125,4431195,79404500,1078400,1619300
3126,9156437,162362200,2213400,3385200
3127,5889278,112528300,2176400,3136800
3128,6531793,113544100,1638100,2556300
3129,5989069,101792800,1578400,2158800
3130,2897162,50289900,722000,1052000
3131,7981802,135101300,1901400,3132900
3132,150507,2541400,21100,39800
3133,8224234,144439100,2012700,3271700
3134,4821607,81540300,1176000,1730200
3135,6212583,110607600,1477700,2199300
3136,248027,4218100,32700,64800
3137,4575362,77479600,1119700,1726000
3138,4519545,82977500,1173700,1736600
3139,1284376,22604700,255500,392300
3140,4201135,71639200,1023700,1500400
3141,4158151,73345500,1021400,1514100
3142,2334605,39299100,496700,707200
3143,513705,8702800,89200,133800
3144,1037338,17482600,168900,289500
3145,4973279,87077100,1213200,1815200
3146,4003712,72552400,1005200,1490300
3147,5550186,97964900,1623700,2092500
3148,6561004,115799300,2156800,2444000
3149,2150033,36306500,509400,653000
3150,7466642,130742200,1863700,2734300
3151,3053815,51696700,727400,1056000
3152,1573261,27703100,388000,508900
3153,6786563,119566800,1646200,2582400
3154,311175,5471100,42500,85500
3155,3428844,58131500,801300,1311500
3156,3574505,60352500,859600,1230900
3157,6958197,121077500,1719200,2652400
3158,1102527,18640000,184600,287800
3159,606435,10370700,129000,177600
3160,757406,12845100,121200,202900
3161,1097959,18536800,184100,325500
3162,3816555,65372000,917500,1330100
3163,4343658,74505400,1056400,1689700
3164,8781798,148602300,2099600,3369600
3165,9751777,166054500,2280200,3440700
3166,1494309,25229500,265300,431100
3167,3249626,57471600,778600,1133900
3168,1842210,32648400,462200,645000
3169,8594972,147631800,2032900,3076000
3170,5978813,101850900,1431300,2100700
3171,2781285,46891700,656700,938000
3172,9340853,160588300,2237100,3368400
3173,5098619,92763800,1654300,1981800
3174,4589849,78200700,1072900,1590300
3175,8497564,143265400,2011700,3006700
3176,279408,4778000,37900,72700
3177,555154,9810200,99800,151200
3178,8900064,150211900,2116000,3153800
3179,1102612,19538300,224900,341100
3180,507639,8936600,85100,140400
3181,3055090,52433100,709700,1082900
3182,3801204,64008800,906900,1322000
3183,3738062,64771600,899900,1329100
3184,7635186,137054400,1854400,3060900
3185,6445300,113405300,1561300,2441700
3186,5547679,94022200,1335500,1949000
3187,5610497,94556600,1342300,1983000
3188,8037424,141918500,2146800,2973200
3189,5541541,94666300,1378000,2097700
3190,8755498,148724700,2138200,3093200
3191,7663157,142983800,2154600,2857100
3192,7257806,131777500,1822300,2751200
3193,928761,15700700,142600,252000
3194,2753835,46935100,653300,936800
3195,6511349,110922500,1577000,2300100
3196,6624426,118652800,1757700,2472900
3197,1067008,19642500,254500,355600
3198,6591486,113926400,1726000,2549200
3199,2335049,41245100,581900,830300
3200,988210,17403800,208200,314700
3201,5900647,105359900,1507800,2167000
3202,8888267,157182600,2212000,3157800
3203,5924605,104613500,1510100,2236500
3204,4989163,84304400,1198200,1767200
3205,5714512,99083600,1387500,2026800
3206,8851711,152477900,2105600,3136700
3207,9019163,154125500,2141700,3214400
3208,2429857,43560500,911100,944000
3209,4371004,76370800,1172900,1607400
3210,5339110,92815500,1295600,2081900
3211,4879413,85613600,1187900,1804500
3212,9988472,176349600,2457200,3704000
3213,6268160,113018800,1631300,2323400
3214,7703951,132279600,1864700,2908200
3215,8428852,144301400,1991800,3177800
3216,4313609,76538800,1124800,1670400
3217,8388400,146419300,2038200,3134600
3218,405722,6863700,66800,105600
3219,1374028,23403900,311200,427100
3220,6732223,114993800,1601600,2400900
3221,53871,951600,7600,14900
3222,3430464,60442200,847800,1245100
3223,9455108,162974100,2218700,3356600
3224,4704969,80214300,1120100,1781200
3225,7867413,139129700,1918800,2982800
3226,4084592,74311000,998700,1493800
3227,2356448,41645400,550900,798100
3228,6098520,109235800,1695900,2258400
3229,2519621,44521700,628700,899600
3230,6876134,118793900,1644300,2435800
3231,3349040,57364500,869500,1349000
3232,3388668,59842400,896600,1248500
3233,8610701,146073500,2056100,3207100
3234,6281665,110415700,1548800,2397700
3235,1074485,18943800,234700,340000
3236,2329102,41072200,554500,809200
3237,2319922,39892100,515500,746100
3238,5797972,103746300,1381100,2506100
3239,8683696,155234500,2094700,3257200
3240,8170017,139993500,1941900,2925800
3241,799886,13520000,129700,207700
3242,6736985,114278300,1592700,2528000
3243,5267688,90548700,1400400,1920200
3244,2523810,43697200,599000,859500
3245,326649,5484000,51300,91500
3246,3480288,58953300,824500,1217800
3247,7895554,141148700,1881700,2793400
3248,1424352,24232000,284100,423300
3249,1034699,17544800,174200,269200
3250,1000212,16990600,164400,278800
3251,8493430,145917200,2013400,3119500
3252,2380966,41176400,614300,758000
3253,9881932,173520600,2351900,3512000
3254,4047733,68448200,949900,1417200
3255,514331,9037700,120200,159700
3256,5906044,100745300,1422200,2088300
3257,3239552,54976600,777000,1127900
3258,7053769,123265900,1720900,2599000
3259,1567703,26579500,290100,451200
3260,8205935,142722600,1968700,2890400
3261,2848975,48274500,863200,1011500
3262,6159481,104701500,1484400,2300500
3263,699645,12415000,104900,194500
3264,9556692,162102500,2247300,3494900
3265,6008364,107587700,1458400,2152200
3266,9699249,164922800,2424000,3475400
3267,7128545,122271200,1677000,2522100
3268,3288228,56252300,787700,1146700
3269,1800173,31439600,317100,501500
3270,2782082,47654600,628500,960700
3271,2608022,44183600,594700,848600
3272,9530879,169138900,2290800,3381700
3273,2462521,41542700,518800,756400
3274,9580411,164313100,2339100,3581200
3275,7114314,120916700,1672200,2527300
3276,9717649,163924500,2360100,3478000
3277,4048732,69086300,1010500,1444200
3278,8794869,149125000,2101100,3132200
3279,5287907,92262100,1260300,1912200
3280,3605102,61593200,835600,1256700
3281,7504107,126514200,1819000,2659500
3282,7361678,124461300,1765200,2662400
3283,1828538,31459800,444500,730200
3284,3240333,54660500,758300,1107000
3285,6299664,107389100,1503700,2310400
3286,1667048,28278900,317200,495500
3287,4772042,81048200,1110600,1664000
3288,4161833,71592600,1000600,1463600
3289,4946186,83335500,1182400,1730500
3290,3975641,66977600,937600,1470300
3291,4899332,83410200,1140300,1718200
3292,8747488,149430200,2145400,3082000
3293,849940,15003500,137000,248200
3294,7544005,128166900,1783900,2695600
3295,7948936,135649900,1879700,2829400
3296,7941742,135881200,1891100,2800000
3297,5504016,92873800,1312100,1946800
3298,9597717,162951100,2242200,3512900
3299,5145780,90440900,1236200,1822400
3300,8811988,153278600,2129000,3112000
3301,6600121,114341600,1587700,2511000
3302,1119403,19766900,333000,414000
3303,770732,13651400,190500,238400
3304,4426525,78315000,1122400,1617600
3305,5878179,105906900,1489600,2273600
3306,3439754,60938500,839100,1325800
3307,6274175,116393500,1552200,2423400
3308,877432,15486400,179600,322800
3309,1721460,30311000,502800,600500
3310,2078049,37611200,601500,887500
3311,9112184,167715700,2621000,3632500
3312,5646360,100087500,1442500,2085700
3313,9711299,171623300,2649600,3652100
3314,1756728,30113700,412100,564100
3315,3341336,59624300,829500,1204700
3316,2992179,52850800,873200,1079200
3317,3547344,62792200,880400,1295900
3318,7180045,125346800,1727600,2547700
3319,4735458,82696400,1164900,1740300
3320,5733656,102453500,1406400,2104500
3321,8596216,152210800,2899600,3304500
3322,4160756,73478900,1012200,1515500
3323,1492955,26363300,403900,563200
3324,1151240,20371300,296700,383700
3325,6329707,113498200,1612000,2506100
3326,6215098,109155200,1586200,2313500
3327,1730965,30574700,422400,587800
3328,6329293,109152600,1529000,2266200
3329,5970249,103658200,1483100,2247500
3330,5951549,102179700,1564200,2298100
